DATE,TIME_hh,TIME_mm,Man_kW,Temp_C,Sun_h,Wind_m_par_S,Rain_mm
2018/1/14,0,00,3311,2.5,0,3.2,0
2018/1/14,1,00,3145,2.3,0,2.6,0
2018/1/14,2,00,3041,2.6,0,3.8,0
2018/1/14,3,00,2968,2.1,0,3.9,0
2018/1/14,4,00,2931,2.5,0,4.3,0
2018/1/14,5,00,2996,2.4,0,4.6,0
2018/1/14,6,00,3204,1,0,1.6,0
2018/1/14,7,00,3456,2,0,5.2,0
2018/1/14,8,00,3647,2.9,0.6,3.2,0
2018/1/14,9,00,3684,4.4,1,3.3,0
2018/1/14,10,00,3575,5.6,1,7.5,0
2018/1/14,11,00,3458,6.9,1,4.2,0
2018/1/14,12,00,3370,7.2,1,3.3,0
2018/1/14,13,00,3289,7.5,1,3.9,0
2018/1/14,14,00,3254,7.7,1,3.3,0
2018/1/14,15,00,3311,6.8,1,2.6,0
2018/1/14,16,00,3558,6.3,1,1.3,0
2018/1/14,17,00,3997,4.4,0.7,1.2,0
2018/1/14,18,00,4142,4.3,0,1.9,0
2018/1/14,19,00,4147,5.1,0,2.1,0
2018/1/14,20,00,4114,4.7,0,2.5,0
2018/1/14,21,00,3966,2.7,0,1.9,0
2018/1/14,22,00,3721,2.5,0,2.5,0
2018/1/14,23,00,3491,2,0,2.4,0
2018/1/15,0,00,3222,2.1,0,3.1,0
2018/1/15,1,00,3075,1.7,0,2.3,0
2018/1/15,2,00,2993,1.9,0,2,0
2018/1/15,3,00,2973,1,0,1.6,0
2018/1/15,4,00,3030,0.4,0,2,0
2018/1/15,5,00,3291,-0.3,0,1.2,0
2018/1/15,6,00,3866,0,0,1.4,0
2018/1/15,7,00,4292,-0.1,0,2.3,0
2018/1/15,8,00,4579,0.7,0.4,1.3,0
2018/1/15,9,00,4676,2.6,1,1.7,0
2018/1/15,10,00,4576,4.9,1,2.4,0
2018/1/15,11,00,4451,5.5,1,1.9,0
2018/1/15,12,00,4176,7.4,0.9,1.9,0
2018/1/15,13,00,4173,8.8,0.9,0.9,0
2018/1/15,14,00,4064,11.8,0.8,3.6,0
2018/1/15,15,00,4060,11.7,1,4,0
2018/1/15,16,00,4272,8.1,1,3.8,0
2018/1/15,17,00,4553,6.4,0.6,1.1,0
2018/1/15,18,00,4575,6.3,0,2.1,0
2018/1/15,19,00,4481,4.3,0,1,0
2018/1/15,20,00,4363,4.6,0,2.1,0
2018/1/15,21,00,4195,3.9,0,1.6,0
2018/1/15,22,00,3975,3.5,0,1.5,0
2018/1/15,23,00,3710,3.3,0,1,0
2018/1/16,0,00,3399,2.5,0,0.7,0
2018/1/16,1,00,3225,2.4,0,0.9,0
2018/1/16,2,00,3138,2.4,0,1,0
2018/1/16,3,00,3101,2.8,0,1.2,0
2018/1/16,4,00,3135,2.3,0,0.6,0
2018/1/16,5,00,3354,2,0,0.9,0
2018/1/16,6,00,3859,4.7,0,1.4,0
2018/1/16,7,00,4205,1.9,0,1.8,0
2018/1/16,8,00,4413,3.7,0.5,1.8,0
2018/1/16,9,00,4441,6.8,1,1,0
2018/1/16,10,00,4276,9.4,1,1.9,0
2018/1/16,11,00,4159,11.6,1,1.4,0
2018/1/16,12,00,3903,11.7,1,2,0
2018/1/16,13,00,3930,13,1,1.6,0
2018/1/16,14,00,3831,13.5,1,1.7,0
2018/1/16,15,00,3812,13.2,1,1.7,0
2018/1/16,16,00,3997,12.3,1,2,0
2018/1/16,17,00,4274,8.8,0.4,2.3,0
2018/1/16,18,00,4298,8.7,0,1.6,0
2018/1/16,19,00,4203,7.5,0,2.2,0
2018/1/16,20,00,4092,7.1,0,1.9,0
2018/1/16,21,00,3926,7.6,0,0.7,0
2018/1/16,22,00,3734,7.5,0,2.3,0
2018/1/16,23,00,3493,6.1,0,2.8,0
2018/1/17,0,00,3211,4.4,0,0.8,0
2018/1/17,1,00,3054,4.8,0,0.5,0
2018/1/17,2,00,2975,4.8,0,1.1,0
2018/1/17,3,00,2931,5.9,0,1.4,0
2018/1/17,4,00,2946,5.5,0,0.5,0
2018/1/17,5,00,3124,6.1,0,1.4,0
2018/1/17,6,00,3549,6.4,0,2.1,0
2018/1/17,7,00,3895,6.4,0,1.7,0
2018/1/17,8,00,4233,6.7,0,1.9,0
2018/1/17,9,00,4463,7.3,0,1.8,0
2018/1/17,10,00,4457,6.9,0,1.9,0
2018/1/17,11,00,4400,7.3,0,1.6,0
2018/1/17,12,00,4193,7.6,0,1.7,0
2018/1/17,13,00,4276,8.3,0,1.3,0
2018/1/17,14,00,4265,8.9,0,2.1,0
2018/1/17,15,00,4278,8,0,1.4,0
2018/1/17,16,00,4455,7.4,0,2.8,0.5
2018/1/17,17,00,4502,7.2,0,2.9,3.5
2018/1/17,18,00,4417,8,0,2.1,3
2018/1/17,19,00,4279,7.4,0,5.6,6.5
2018/1/17,20,00,4118,7.2,0,1.7,1
2018/1/17,21,00,3903,7.2,0,3.4,0.5
2018/1/17,22,00,3678,7,0,4.2,0
2018/1/17,23,00,3388,6.6,0,4.3,0
2018/1/18,0,00,3098,6.7,0,3.4,0
2018/1/18,1,00,2952,6.5,0,3.2,0
2018/1/18,2,00,2899,6.1,0,2.8,0
2018/1/18,3,00,2873,5.3,0,2,0
2018/1/18,4,00,2921,4.2,0,1,0
2018/1/18,5,00,3116,3.9,0,2,0
2018/1/18,6,00,3563,3.3,0,0.9,0
2018/1/18,7,00,3842,3.2,0,1.7,0
2018/1/18,8,00,4088,4.9,0.6,2.1,0
2018/1/18,9,00,4187,8,1,3.3,0
2018/1/18,10,00,4096,10,1,2,0
2018/1/18,11,00,3985,12,1,0.8,0
2018/1/18,12,00,3737,13.4,1,3.3,0
2018/1/18,13,00,3868,13.3,0.9,3.5,0
2018/1/18,14,00,3861,12.5,0.2,1.6,0
2018/1/18,15,00,3825,11.7,0,1.9,0
2018/1/18,16,00,3973,12.2,0,3.2,0
2018/1/18,17,00,4188,10.7,0,1.7,0
2018/1/18,18,00,4180,8.8,0,1.2,0
2018/1/18,19,00,4073,10.2,0,1.8,0
2018/1/18,20,00,3947,8.3,0,1.6,0
2018/1/18,21,00,3785,7.7,0,1.1,0
2018/1/18,22,00,3609,8.5,0,2,0
2018/1/18,23,00,3355,7,0,1,0
2018/1/19,0,00,3082,7.2,0,2.4,0
2018/1/19,1,00,2951,6.7,0,3.2,0
2018/1/19,2,00,2891,6.8,0,2.8,0
2018/1/19,3,00,2861,7.8,0,2.8,0
2018/1/19,4,00,2898,8.1,0,3.3,0
2018/1/19,5,00,3097,7.2,0,2.7,0
2018/1/19,6,00,3536,6.6,0,2.9,0
2018/1/19,7,00,3838,6.8,0,2.6,0
2018/1/19,8,00,4114,6.7,0.5,2,0
2018/1/19,9,00,4245,8.8,1,4.2,0
2018/1/19,10,00,4161,9.2,0.9,3.2,0
2018/1/19,11,00,4064,10.2,0.8,1.7,0
2018/1/19,12,00,3857,10.3,0.5,2.3,0
2018/1/19,13,00,3948,10.5,0,2.3,0
2018/1/19,14,00,3912,10.2,0,1.6,0
2018/1/19,15,00,3929,10.2,0.1,2.6,0
2018/1/19,16,00,4096,9.7,0.1,2.8,0
2018/1/19,17,00,4269,9,0,1.7,0
2018/1/19,18,00,4227,9.7,0,2.1,0
2018/1/19,19,00,4108,8.6,0,3.3,0
2018/1/19,20,00,3967,8.3,0,3.3,0
2018/1/19,21,00,3801,7.9,0,4,0
2018/1/19,22,00,3637,7.7,0,2.3,0
2018/1/19,23,00,3394,7.5,0,3.4,0
2018/1/20,0,00,3131,7,0,2.6,0
2018/1/20,1,00,2977,6.4,0,1.5,0
2018/1/20,2,00,2902,6.1,0,1.2,0
2018/1/20,3,00,2856,5.8,0,1.4,0
2018/1/20,4,00,2854,5.6,0,2.5,0
2018/1/20,5,00,2932,5.5,0,2.5,0
2018/1/20,6,00,3142,5.4,0,1.3,0
2018/1/20,7,00,3435,5.2,0,1.4,0
2018/1/20,8,00,3822,5.4,0,1.8,0
2018/1/20,9,00,3979,5.9,0,1.8,0
2018/1/20,10,00,3887,6.7,0.1,1.5,0
2018/1/20,11,00,3783,7.5,0.2,1.8,0
2018/1/20,12,00,3607,8.3,0,1.9,0
2018/1/20,13,00,3570,8.3,0,1.6,0
2018/1/20,14,00,3512,9.1,0.4,2.1,0
2018/1/20,15,00,3483,9.1,0.4,1.1,0
2018/1/20,16,00,3609,8.7,1,2.1,0
2018/1/20,17,00,3896,6.5,0.3,1.3,0
2018/1/20,18,00,3956,5.4,0,1.6,0
2018/1/20,19,00,3913,5,0,0.7,0
2018/1/20,20,00,3843,4.9,0,0.9,0
2018/1/20,21,00,3680,4.8,0,0.4,0
2018/1/20,22,00,3492,5.2,0,1.6,0
2018/1/20,23,00,3300,5,0,1.7,0
2018/1/21,0,00,3078,4.4,0,2,0
2018/1/21,1,00,2942,3.7,0,1.5,0
2018/1/21,2,00,2855,4.7,0,2,0
2018/1/21,3,00,2813,5.5,0,2.5,0
2018/1/21,4,00,2793,5.1,0,2.1,0
2018/1/21,5,00,2860,3.5,0,1.5,0
2018/1/21,6,00,3034,3,0,1.3,0
2018/1/21,7,00,3257,3.6,0,1.7,0
2018/1/21,8,00,3465,4.3,0.7,2.1,0
2018/1/21,9,00,3515,6.5,1,1,0
2018/1/21,10,00,3401,8.1,1,2.5,0
2018/1/21,11,00,3297,9.9,1,1.6,0
2018/1/21,12,00,3213,10.8,1,2,0
2018/1/21,13,00,3127,11.7,1,1.7,0
2018/1/21,14,00,3078,11.5,1,2.3,0
2018/1/21,15,00,3070,10.9,1,2.8,0
2018/1/21,16,00,3251,10.1,1,3.1,0
2018/1/21,17,00,3655,8.4,0.5,2.3,0
2018/1/21,18,00,3802,7,0,2.4,0
2018/1/21,19,00,3802,6.5,0,1.2,0
2018/1/21,20,00,3751,7.4,0,2.4,0
2018/1/21,21,00,3606,7.6,0,5.2,0
2018/1/21,22,00,3387,6.5,0,3.2,0
2018/1/21,23,00,3172,5.5,0,2.7,0
2018/1/22,0,00,2960,5,0,2.6,0
2018/1/22,1,00,2853,4.6,0,3,0
2018/1/22,2,00,2792,4.6,0,1.7,0
2018/1/22,3,00,2777,4.4,0,2,0
2018/1/22,4,00,2820,3,0,1.8,0
2018/1/22,5,00,3056,2.9,0,1.9,0
2018/1/22,6,00,3574,4.3,0,1.6,0
2018/1/22,7,00,4041,4.1,0,2,0
2018/1/22,8,00,4522,4.1,0,2.5,0
2018/1/22,9,00,4821,3.1,0,2.7,0
2018/1/22,10,00,4877,2.4,0,2.5,0
2018/1/22,11,00,4903,1.5,0,3.2,0.5
2018/1/22,12,00,4793,1,0,3,0
2018/1/22,13,00,4989,1.1,0,3.1,0
2018/1/22,14,00,5034,0.3,0,2.2,1.5
2018/1/22,15,00,5010,0.3,0,2.6,1.5
2018/1/22,16,00,5076,0.1,0,3.5,2
2018/1/22,17,00,5101,0,0,6,2.5
2018/1/22,18,00,5009,-0.2,0,3.6,4
2018/1/22,19,00,4857,-0.5,0,3.9,3
2018/1/22,20,00,4722,-0.3,0,4.7,2
2018/1/22,21,00,4511,0,0,3.5,3.5
2018/1/22,22,00,4233,0.2,0,5.3,2
2018/1/22,23,00,3927,0.3,0,4.8,1
2018/1/23,0,00,3597,0.5,0,4,0.5
2018/1/23,1,00,3407,0.5,0,3.5,0
2018/1/23,2,00,3303,0.5,0,1.7,0
2018/1/23,3,00,3252,0.2,0,2.9,0
2018/1/23,4,00,3297,0.1,0,0.7,0
2018/1/23,5,00,3540,-0.4,0,0.9,0
2018/1/23,6,00,3994,-0.2,0,1.3,0
2018/1/23,7,00,4307,-0.5,0,0.8,0
2018/1/23,8,00,4556,0.1,0.7,1.8,0
2018/1/23,9,00,4641,2.4,1,2.2,0
2018/1/23,10,00,4508,4.9,1,3.3,0
2018/1/23,11,00,4369,7.1,1,4,0
2018/1/23,12,00,4097,8.3,1,4.7,0
2018/1/23,13,00,4129,9.2,1,5.4,0
2018/1/23,14,00,4113,9.5,1,6.7,0
2018/1/23,15,00,4157,8.7,1,4.1,0
2018/1/23,16,00,4364,6.1,1,1.3,0
2018/1/23,17,00,4632,6.4,0.5,4.1,0
2018/1/23,18,00,4611,6,0,3.4,0
2018/1/23,19,00,4508,6.1,0,3,0
2018/1/23,20,00,4414,5.2,0,3,0
2018/1/23,21,00,4261,3.6,0,2.5,0
2018/1/23,22,00,4034,2.5,0,2,0
2018/1/23,23,00,3779,0.9,0,2.1,0
2018/1/24,0,00,3489,0.7,0,1.2,0
2018/1/24,1,00,3330,1,0,2,0
2018/1/24,2,00,3249,0.6,0,3.1,0
2018/1/24,3,00,3195,-0.2,0,1.5,0
2018/1/24,4,00,3234,0.2,0,2.4,0
2018/1/24,5,00,3479,0.6,0,2.6,0
2018/1/24,6,00,4007,0.4,0,2.3,0
2018/1/24,7,00,4364,-0.1,0,1.5,0
2018/1/24,8,00,4496,1.7,0.6,2.6,0
2018/1/24,9,00,4444,3.9,1,2.7,0
2018/1/24,10,00,4237,5.2,1,4,0
2018/1/24,11,00,4151,6,1,4.4,0
2018/1/24,12,00,3942,6.5,1,3.8,0
2018/1/24,13,00,4082,6.4,0.8,2.6,0
2018/1/24,14,00,4168,6.7,0.8,4.1,0
2018/1/24,15,00,4311,5.7,0.9,3.1,0
2018/1/24,16,00,4603,4.7,0.9,4.5,0
2018/1/24,17,00,4885,3.2,0,3.8,0
2018/1/24,18,00,4927,2.1,0,3.1,0
2018/1/24,19,00,4861,1.1,0,7,0
2018/1/24,20,00,4775,0.6,0,5.3,0
2018/1/24,21,00,4616,0,0,4.7,0
2018/1/24,22,00,4374,-0.7,0,2.8,0
2018/1/24,23,00,4104,-1.3,0,3.1,0
2018/1/25,0,00,3779,-1.5,0,2.1,0
2018/1/25,1,00,3583,-2,0,3.1,0
2018/1/25,2,00,3474,-2.3,0,2.7,0
2018/1/25,3,00,3420,-2.2,0,1.8,0
2018/1/25,4,00,3461,-2.8,0,2,0
2018/1/25,5,00,3720,-3,0,1.6,0
2018/1/25,6,00,4270,-3.6,0,1.9,0
2018/1/25,7,00,4631,-3.5,0,2.3,0
2018/1/25,8,00,4778,-1.9,0.8,3.1,0
2018/1/25,9,00,4795,0.2,1,4.1,0
2018/1/25,10,00,4628,1.4,1,4.2,0
2018/1/25,11,00,4478,2.3,1,4.3,0
2018/1/25,12,00,4227,3.5,1,3.8,0
2018/1/25,13,00,4295,3.4,1,4.3,0
2018/1/25,14,00,4319,3.5,1,3.3,0
2018/1/25,15,00,4420,2.9,1,3.7,0
2018/1/25,16,00,4725,2.4,1,3.7,0
2018/1/25,17,00,5060,1.8,0.8,3.3,0
2018/1/25,18,00,5110,1.2,0,1.5,0
2018/1/25,19,00,5015,0.3,0,2.2,0
2018/1/25,20,00,4898,0,0,1.9,0
2018/1/25,21,00,4721,-0.1,0,1.3,0
2018/1/25,22,00,4462,-1.1,0,1.8,0
2018/1/25,23,00,4184,-0.8,0,3.6,0
2018/1/26,0,00,3847,-0.6,0,1.3,0
2018/1/26,1,00,3623,-1.8,0,2.3,0
2018/1/26,2,00,3504,-1.6,0,2.4,0
2018/1/26,3,00,3449,-1.3,0,2.3,0
2018/1/26,4,00,3477,-1.9,0,2.5,0
2018/1/26,5,00,3737,-2.4,0,2.3,0
2018/1/26,6,00,4279,-2.6,0,2.1,0
2018/1/26,7,00,4633,-2.1,0,1.4,0
2018/1/26,8,00,4787,-0.7,0.7,2.7,0
2018/1/26,9,00,4773,1.4,1,3,0
2018/1/26,10,00,4583,3.1,1,2,0
2018/1/26,11,00,4450,4,1,3.3,0
2018/1/26,12,00,4217,4.5,1,4.2,0
2018/1/26,13,00,4331,3.5,0.9,3.1,0
2018/1/26,14,00,4389,3.6,0.6,5.1,0
2018/1/26,15,00,4501,3.3,1,5.4,0
2018/1/26,16,00,4807,2.7,0.6,3.2,0
2018/1/26,17,00,5097,1.5,0.5,5,0
2018/1/26,18,00,5124,1,0,4.5,0
2018/1/26,19,00,5013,0.3,0,6,0
2018/1/26,20,00,4892,-0.1,0,4.9,0
2018/1/26,21,00,4701,-0.3,0,3.3,0
2018/1/26,22,00,4476,-0.2,0,6.2,0
2018/1/26,23,00,4216,-0.5,0,5.2,0
2018/1/27,0,00,3887,-0.8,0,4.2,0
2018/1/27,1,00,3660,-1.1,0,2.6,0
2018/1/27,2,00,3500,-1,0,3,0
2018/1/27,3,00,3400,-1.2,0,2.4,0
2018/1/27,4,00,3377,-1.5,0,3.7,0
2018/1/27,5,00,3486,-0.5,0,4.1,0
2018/1/27,6,00,3807,-0.3,0,3.7,0
2018/1/27,7,00,4125,0.5,0,4.2,0
2018/1/27,8,00,4393,1.6,0.7,3.8,0
2018/1/27,9,00,4434,3,1,4.8,0
2018/1/27,10,00,4268,4.6,1,5,0
2018/1/27,11,00,4096,5.5,1,3.7,0
2018/1/27,12,00,3904,6.1,1,6.6,0
2018/1/27,13,00,3847,6.4,1,6.1,0
2018/1/27,14,00,3789,6.5,1,4.1,0
2018/1/27,15,00,3809,6.3,1,4.8,0
2018/1/27,16,00,4028,5.5,1,6.5,0
2018/1/27,17,00,4415,4.6,0.8,4.6,0
2018/1/27,18,00,4535,3.7,0,4.7,0
2018/1/27,19,00,4496,2.6,0,3.3,0
2018/1/27,20,00,4432,2.6,0,4.8,0
2018/1/27,21,00,4269,2.3,0,5,0
2018/1/27,22,00,4036,2.3,0,5.6,0
2018/1/27,23,00,3825,1.6,0,3.7,0
2018/1/28,0,00,3544,2,0,5.6,0
2018/1/28,1,00,3359,1.8,0,1.5,0
2018/1/28,2,00,3236,0.6,0,0.6,0
2018/1/28,3,00,3155,1,0,3,0
2018/1/28,4,00,3118,0.8,0,3.9,0
2018/1/28,5,00,3191,0.9,0,3.5,0
2018/1/28,6,00,3422,0,0,2.1,0
2018/1/28,7,00,3680,-0.6,0,1.3,0
2018/1/28,8,00,3979,0.7,0.4,1.9,0
2018/1/28,9,00,4142,1.8,0.3,1.4,0
2018/1/28,10,00,4189,2.1,0,2,0
2018/1/28,11,00,4103,2.3,0,1.4,0
2018/1/28,12,00,4000,3.1,0,2.5,0
2018/1/28,13,00,3872,3.5,0,0.5,0
2018/1/28,14,00,3807,4,0,1.5,0
2018/1/28,15,00,3760,4.4,0,0.9,0
2018/1/28,16,00,3901,4.8,0.5,1.5,0
2018/1/28,17,00,4312,3,0.7,1.8,0
2018/1/28,18,00,4462,1.6,0,1.5,0
2018/1/28,19,00,4450,0.8,0,1.6,0
2018/1/28,20,00,4399,0.4,0,1.8,0
2018/1/28,21,00,4242,1,0,1.6,0
2018/1/28,22,00,3965,0.7,0,1.8,0
2018/1/28,23,00,3713,0.9,0,2,0
2018/1/29,0,00,3416,0,0,1.7,0
2018/1/29,1,00,3241,-0.4,0,2.8,0
2018/1/29,2,00,3154,-0.9,0,0.5,0
2018/1/29,3,00,3115,-0.5,0,1,0
2018/1/29,4,00,3168,-0.5,0,0.8,0
2018/1/29,5,00,3447,-0.8,0,1.5,0
2018/1/29,6,00,4022,-1.3,0,1.3,0
2018/1/29,7,00,4410,-1.8,0,0.8,0
2018/1/29,8,00,4678,0.8,0.7,1.1,0
2018/1/29,9,00,4767,3.4,1,1.1,0
2018/1/29,10,00,4569,5.2,1,1.9,0
2018/1/29,11,00,4417,6.9,1,2.1,0
2018/1/29,12,00,4147,7.8,1,3.1,0
2018/1/29,13,00,4223,9.2,1,1.9,0
2018/1/29,14,00,4164,8.9,0.3,3.1,0
2018/1/29,15,00,4162,9,0.4,2.9,0
2018/1/29,16,00,4348,7.4,0,3.3,0
2018/1/29,17,00,4654,6.6,0,3.5,0
2018/1/29,18,00,4697,5.7,0,3.4,0
2018/1/29,19,00,4582,5,0,1.7,0
2018/1/29,20,00,4445,5.4,0,2.1,0
2018/1/29,21,00,4277,5.5,0,3,0
2018/1/29,22,00,4052,4.1,0,3.5,0
2018/1/29,23,00,3786,2.8,0,2.8,0
2018/1/30,0,00,3493,2.3,0,3.3,0
2018/1/30,1,00,3323,1.4,0,2.2,0
2018/1/30,2,00,3241,1.4,0,2.2,0
2018/1/30,3,00,3199,1.6,0,3.2,0
2018/1/30,4,00,3243,1.6,0,2.6,0
2018/1/30,5,00,3476,2,0,2.4,0
2018/1/30,6,00,3995,1.7,0,2.7,0
2018/1/30,7,00,4366,1.1,0,2.4,0
2018/1/30,8,00,4672,2.2,0.2,2.1,0
2018/1/30,9,00,4794,3.1,0.8,3.4,0
2018/1/30,10,00,4672,3.3,0.3,2.4,0
2018/1/30,11,00,4520,3.6,0.3,2.9,0
2018/1/30,12,00,4241,5.4,0.6,2.4,0
2018/1/30,13,00,4311,5.9,0.6,3.4,0
2018/1/30,14,00,4269,5.8,0.5,1.5,0
2018/1/30,15,00,4275,5.7,0.2,1.5,0
2018/1/30,16,00,4492,5.2,0.2,2.9,0
2018/1/30,17,00,4769,4.7,0,1.9,0
2018/1/30,18,00,4794,4.5,0,1.6,0
2018/1/30,19,00,4697,4.2,0,1,0
2018/1/30,20,00,4578,2.7,0,1.9,0
2018/1/30,21,00,4405,2.7,0,1.6,0
2018/1/30,22,00,4178,2.5,0,2,0
2018/1/30,23,00,3907,3.4,0,2.6,0
2018/1/31,0,00,3589,2.8,0,2.3,0
2018/1/31,1,00,3400,1.7,0,3.4,0
2018/1/31,2,00,3311,1.4,0,1.9,0
2018/1/31,3,00,3269,0,0,0.8,0
2018/1/31,4,00,3307,0.3,0,2.3,0
2018/1/31,5,00,3542,-0.8,0,1.1,0
2018/1/31,6,00,4077,-0.5,0,1.7,0
2018/1/31,7,00,4446,-0.9,0,1.7,0
2018/1/31,8,00,4660,0.5,0.4,1.4,0
2018/1/31,9,00,4683,2.8,1,1.8,0
2018/1/31,10,00,4486,4.6,1,1.6,0
2018/1/31,11,00,4329,6.2,1,1.9,0
2018/1/31,12,00,4057,7.7,1,1.2,0
2018/1/31,13,00,4123,8.2,1,2.6,0
2018/1/31,14,00,4099,8.6,1,2.3,0
2018/1/31,15,00,4105,8.4,1,1.6,0
2018/1/31,16,00,4282,8.1,0.1,1,0
2018/1/31,17,00,4563,6.6,0,2.2,0
2018/1/31,18,00,4610,5.5,0,2.6,0
2018/1/31,19,00,4534,5.2,0,2.3,0
2018/1/31,20,00,4436,4.8,0,2.4,0
2018/1/31,21,00,4285,4.1,0,0.9,0
2018/1/31,22,00,4075,4.4,0,3,0
2018/1/31,23,00,3818,4.4,0,2.3,0
2018/2/1,0,00,3494,3.4,0,3.5,0
2018/2/1,1,00,3296,4.2,0,2.8,0
2018/2/1,2,00,3187,3.9,0,2.1,0
2018/2/1,3,00,3129,3.1,0,2.7,0
2018/2/1,4,00,3142,3.2,0,2,0
2018/2/1,5,00,3365,2.7,0,2.4,0
2018/2/1,6,00,3887,2.1,0,1.4,0
2018/2/1,7,00,4245,2.2,0,1.6,0
2018/2/1,8,00,4554,3,0.1,2,0
2018/2/1,9,00,4733,4.2,0.6,1.5,0
2018/2/1,10,00,4654,5.5,0.8,1.8,0
2018/2/1,11,00,4610,5.7,0.4,2.3,0
2018/2/1,12,00,4474,5.4,0,3.8,0
2018/2/1,13,00,4656,4.1,0,3.4,0
2018/2/1,14,00,4677,3.5,0,1.9,1
2018/2/1,15,00,4693,3.4,0,2.9,0
2018/2/1,16,00,4858,3.3,0,2.9,0.5
2018/2/1,17,00,4978,3,0,4.4,0.5
2018/2/1,18,00,4936,2.7,0,2.3,0.5
2018/2/1,19,00,4818,2.3,0,2.2,1
2018/2/1,20,00,4702,1.9,0,1.9,0.5
2018/2/1,21,00,4537,1.4,0,1.9,1.5
2018/2/1,22,00,4305,0.8,0,2.1,1
2018/2/1,23,00,4019,0.8,0,2.6,1.5
2018/2/2,0,00,3692,0.7,0,1.4,1
2018/2/2,1,00,3501,0.8,0,2.3,0.5
2018/2/2,2,00,3393,0.7,0,1.7,1
2018/2/2,3,00,3346,0.6,0,2.7,1
2018/2/2,4,00,3383,0.6,0,3,0.5
2018/2/2,5,00,3631,0.6,0,2.1,0.5
2018/2/2,6,00,4111,0.6,0,2.8,0
2018/2/2,7,00,4540,0.6,0,2.4,0.5
2018/2/2,8,00,5011,0.9,0,1.9,0
2018/2/2,9,00,5263,1,0,2.6,0.5
2018/2/2,10,00,5266,1.1,0,3,1
2018/2/2,11,00,5192,1.5,0,3.5,0
2018/2/2,12,00,4946,1.6,0,3.4,0
2018/2/2,13,00,4961,2.2,0,3,0.5
2018/2/2,14,00,4860,2.7,0,3,0
2018/2/2,15,00,4789,3,0,2.6,0
2018/2/2,16,00,4871,3.3,0,2.1,0
2018/2/2,17,00,4972,2.8,0,1.8,0
2018/2/2,18,00,4898,3,0,1.4,0
2018/2/2,19,00,4741,2.7,0,2,0
2018/2/2,20,00,4578,2.9,0,1.4,0
2018/2/2,21,00,4376,3.1,0,0.8,0
2018/2/2,22,00,4143,3.1,0,2.3,0
2018/2/2,23,00,3879,3.2,0,2.3,0
2018/2/3,0,00,3604,2.8,0,2.4,0
2018/2/3,1,00,3400,2.6,0,2.8,0
2018/2/3,2,00,3268,2,0,2.6,0
2018/2/3,3,00,3192,2.7,0,1.9,0
2018/2/3,4,00,3167,2.3,0,2.2,0
2018/2/3,5,00,3248,2.3,0,2.4,0
2018/2/3,6,00,3507,1.9,0,0.8,0
2018/2/3,7,00,3806,2.2,0,1.5,0
2018/2/3,8,00,4180,2.7,0,1.5,0
2018/2/3,9,00,4279,4.1,0.8,1.5,0
2018/2/3,10,00,4164,5.3,1,1.6,0
2018/2/3,11,00,4076,6.4,0.8,1.9,0
2018/2/3,12,00,3930,6.9,0.6,1.6,0
2018/2/3,13,00,3861,6.8,0,2.4,0
2018/2/3,14,00,3766,6.7,0,2,0
2018/2/3,15,00,3703,7,0,1,0
2018/2/3,16,00,3809,6.6,0.3,1.5,0
2018/2/3,17,00,4145,5.2,0.7,1.3,0
2018/2/3,18,00,4249,4,0,0.9,0
2018/2/3,19,00,4205,4.6,0,1.8,0
2018/2/3,20,00,4130,5.5,0,1.3,0
2018/2/3,21,00,3950,5.6,0,1.1,0
2018/2/3,22,00,3717,5.4,0,3.5,0
2018/2/3,23,00,3516,5.1,0,2.8,0
2018/2/4,0,00,3264,4.4,0,2.6,0
2018/2/4,1,00,3096,4.3,0,2.4,0
2018/2/4,2,00,2981,3.5,0,2,0
2018/2/4,3,00,2908,3.3,0,0.9,0
2018/2/4,4,00,2888,2.5,0,1,0
2018/2/4,5,00,2939,3.5,0,1.4,0
2018/2/4,6,00,3123,2.6,0,1,0
2018/2/4,7,00,3370,3.6,0,1.6,0
2018/2/4,8,00,3638,4.6,0.2,2.6,0
2018/2/4,9,00,3749,4.7,0.3,1.7,0
2018/2/4,10,00,3648,5.6,0.1,1.4,0
2018/2/4,11,00,3485,7.8,0.4,0.7,0
2018/2/4,12,00,3400,9.4,1,3.1,0
2018/2/4,13,00,3332,9.2,1,2.4,0
2018/2/4,14,00,3279,9.3,1,3,0
2018/2/4,15,00,3324,8.4,0.6,3.9,0
2018/2/4,16,00,3542,8.2,0.3,1.7,0
2018/2/4,17,00,3965,6.1,0.1,3.3,0
2018/2/4,18,00,4118,6.3,0,3.5,0
2018/2/4,19,00,4122,5.5,0,2.8,0
2018/2/4,20,00,4076,5,0,1.8,0
2018/2/4,21,00,3937,3.9,0,2.2,0
2018/2/4,22,00,3691,4.1,0,2.8,0
2018/2/4,23,00,3463,3.9,0,3.4,0
2018/2/5,0,00,3209,3.4,0,4.1,0
2018/2/5,1,00,3077,3.3,0,3.5,0
2018/2/5,2,00,3012,2.8,0,3.9,0
2018/2/5,3,00,2986,2.9,0,4,0
2018/2/5,4,00,3044,2.6,0,3.4,0
2018/2/5,5,00,3321,1.9,0,3.2,0
2018/2/5,6,00,3883,1.5,0,2.3,0
2018/2/5,7,00,4255,1.1,0,2.1,0
